"pr_date","sec_id","ITEM_NM","노출통화","시가평가액","조정_평가시가평가액","순자산총액","순자산비중","weight_PA","순자산총액(T-1)","순설정금액","순자산총액(T-1)+당일순설정금액","시가평가액(T-1)","총손익금액_당일","총손익금액_당일_FX_adjust","환산","환산_adjust","r_sec","return_USD/KRW"
2026-02-21,"KR7411060007","ACE KRX금현물","USD",3293533110,3293533110,18855869392,0.174668854643072,0.174667716404899,18855992268,0,18855992268,3293533110,0,0,0,0,0,0
2026-02-21,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1996905000,1996905000,18855869392,0.105903629182287,0.105902939056084,18855992268,0,18855992268,1996905000,0,0,0,0,0,0
2026-02-21,"KR7367380003","ACE 미국나스닥100","USD",1293692100,1293692100,18855869392,0.0686095174454738,0.0686090703481826,18855992268,0,18855992268,1293692100,0,0,0,0,0,0
2026-02-21,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1277992867,1277992867,18855869392,0.0677769261353823,0.0677764844637133,18855992268,0,18855992268,1277992867,0,0,0,0,0,0
2026-02-21,"KR7105190003","ACE 200","KRW",967386000,967386000,18855869392,0.0513042374174714,0.0513039030908877,18855992268,0,18855992268,967386000,0,0,0,0,0,0
2026-02-21,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",728049187,728049187,18855869392,0.0386112765136616,0.0386110249013812,18855992268,0,18855992268,728049187,0,0,0,0,0,0
2026-02-21,"KR9999990000","예금","KRW",23857921,23856570,18855869392,0.00126527822737902,0.00126519833382019,18855992268,0,18855992268,23856570,1351,1351,0,0,5.66301023156305e-05,0
2026-02-21,"KR9G22080021","키움증권(콜론)","KRW",9231294,9230647,18855869392,0.000489571380034939,0.000489533877019301,18855992268,0,18855992268,9230647,647,647,0,0,7.00925948094429e-05,0
2026-02-21,"KR9G22080032","삼성증권(콜론)","KRW",9051259,9050629,18855869392,0.000480023424634039,0.000479986885408284,18855992268,0,18855992268,9050629,630,630,0,0,6.96084216909123e-05,0
2026-02-21,"KR9G22080004","대신증권(콜론)","KRW",4380614,4380307,18855869392,0.000232320977035329,0.000232303181807817,18855992268,0,18855992268,4380307,307,307,0,0,7.00864117515051e-05,0
2026-02-21,"USMUSD022001","USD DEPOSIT","USD",2748048,2748048,18855869392,0.000145739660307889,0.000145738710588232,18855992268,0,18855992268,2748048,0,0,0,0,0,0
2026-02-22,"KR7365780006","ACE 국고채10년","KRW",4687572180,4687572180,18855746521,0.248601781678565,0.248600161708205,18855869392,0,18855869392,4687572180,0,0,0,0,0,0
2026-02-22,"KR70127P0003","ACE 미국대형성장주액티브","USD",4566326450,4566326450,18855746521,0.242171607733186,0.242170029663939,18855869392,0,18855869392,4566326450,0,0,0,0,0,0
2026-02-22,"KR7411060007","ACE KRX금현물","USD",3293533110,3293533110,18855746521,0.174669992849762,0.174668854643072,18855869392,0,18855869392,3293533110,0,0,0,0,0,0
2026-02-22,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1996905000,1996905000,18855746521,0.105904319289401,0.105903629182287,18855869392,0,18855869392,1996905000,0,0,0,0,0,0
2026-02-22,"KR7367380003","ACE 미국나스닥100","USD",1293692100,1293692100,18855746521,0.0686099645303988,0.0686095174454738,18855869392,0,18855869392,1293692100,0,0,0,0,0,0
2026-02-22,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1277992867,1277992867,18855746521,0.0677773677948351,0.0677769261353823,18855869392,0,18855869392,1277992867,0,0,0,0,0,0
2026-02-22,"KR7105190003","ACE 200","KRW",967386000,967386000,18855746521,0.051304571734808,0.0513042374174714,18855869392,0,18855869392,967386000,0,0,0,0,0,0
2026-02-22,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",728049187,728049187,18855746521,0.0386115281189826,0.0386112765136616,18855869392,0,18855869392,728049187,0,0,0,0,0,0
2026-02-22,"KR9999990000","예금","KRW",23859272,23857921,18855746521,0.00126535812164358,0.00126527822737902,18855869392,0,18855869392,23857921,1351,1351,0,0,5.66268955287428e-05,0
2026-02-22,"KR9G22080021","키움증권(콜론)","KRW",9231942,9231294,18855746521,0.000489608936443763,0.000489571380034939,18855869392,0,18855869392,9231294,648,648,0,0,7.01960093568681e-05,0
2026-02-22,"KR9G22080032","삼성증권(콜론)","KRW",9051889,9051259,18855746521,0.000480059964208722,0.000480023424634039,18855869392,0,18855869392,9051259,630,630,0,0,6.96035766957945e-05,0
2026-02-22,"KR9G22080004","대신증권(콜론)","KRW",4380922,4380614,18855746521,0.000232338825467392,0.000232320977035329,18855869392,0,18855869392,4380614,308,308,0,0,7.03097784922388e-05,0
2026-02-22,"USMUSD022001","USD DEPOSIT","USD",2748048,2748048,18855746521,0.000145740610001277,0.000145739660307889,18855869392,0,18855869392,2748048,0,0,0,0,0,0
2026-02-23,"KR7365780006","ACE 국고채10년","KRW",4678542885,4687572180,18885024605,0.247738246724937,0.248601781678565,18855746521,0,18855746521,4687572180,-9029295,-9029295,0,0,-0.00192621993929489,-0.00456242223143921
2026-02-23,"KR70127P0003","ACE 미국대형성장주액티브","USD",4532995600,4566326450,18885024605,0.24003122552458,0.242171607733186,18855746521,0,18855746521,4566326450,-33330850,-12554620.1666668,0,-20776229.8333332,-0.00274939172749389,-0.00456242223143921
2026-02-23,"KR7411060007","ACE KRX금현물","USD",3364685050,3293533110,18885024605,0.178166834323804,0.174669992849762,18855746521,0,18855746521,3293533110,71151940,86573413.1458333,0,-15421473.1458332,0.0262858791013743,-0.00456242223143921
2026-02-23,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1994804000,1996905000,18885024605,0.105628880116569,0.105904319289401,18855746521,0,18855746521,1996905000,-2101000,-2101000,0,0,-0.00105212816834051,-0.00456242223143921
2026-02-23,"KR7367380003","ACE 미국나스닥100","USD",1282606680,1293692100,18885024605,0.0679166009484794,0.0686099645303988,18855746521,0,18855746521,1293692100,-11085420,-5206806.05000003,0,-5878613.94999997,-0.0040247645092677,-0.00456242223143921
2026-02-23,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1273179312,1277992867,18885024605,0.0674174028697274,0.0677773677948351,18855746521,0,18855746521,1277992867,-4813555,1021850.17999997,-5840225,-5835405.17999997,0.000799574243633083,-0.00456242223143921
2026-02-23,"KR7105190003","ACE 200","KRW",975076050,967386000,18885024605,0.0516322361444972,0.051304571734808,18855746521,0,18855746521,967386000,7690050,7690050,0,0,0.00794930875576037,-0.00456242223143921
2026-02-23,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",738980640,728049187,18885024605,0.0391305097799209,0.0386115281189826,18855746521,0,18855746521,728049187,10931453,14318447.6,-3280051,-3386994.59999998,0.0196668684694239,-0.00456242223143921
2026-02-23,"KR9999990000","예금","KRW",25685479,25684025,18885024605,0.00136009772490312,0.00136213249215008,18855746521,0,18855746521,23859272,1454,1454,0,0,5.66110646598421e-05,-0.00456242223143921
2026-02-23,"KR9G22380029","미래에셋증권(콜론)","KRW",10570741,10570000,18885024605,0.000559741976571282,0.000560571812324057,18855746521,0,18855746521,0,741,741,0,0,7.01040681173131e-05,-0.00456242223143921
2026-02-23,"KR9G22380002","삼성증권(콜론)","KRW",10270715,10270000,18885024605,0.000543854997005443,0.000544661543289315,18855746521,0,18855746521,0,715,715,0,0,6.9620253164557e-05,-0.00456242223143921
2026-02-23,"USMUSD022001","USD DEPOSIT","USD",2735510,2748048,18885024605,0.000144850751175391,0.000145740610001277,18855746521,0,18855746521,2748048,-12538,-0.245833333405244,-12538,-12537.7541666666,-8.94574380128077e-08,-0.00456242223143921
2026-02-24,"KR7365780006","ACE 국고채10년","KRW",4668145515,4678542885,18936096719,0.246521000830974,0.247738246724937,18885024605,0,18885024605,4678542885,-10397370,-10397370,0,0,-0.00222235218433827,0.00173611111111116
2026-02-24,"KR70127P0003","ACE 미국대형성장주액티브","USD",4530614825,4532995600,18936096719,0.239258115979842,0.24003122552458,18885024605,0,18885024605,4532995600,-2380775,-10232793.7608321,0,7852018.76083211,-0.0022574020942866,0.00173611111111116
2026-02-24,"KR7411060007","ACE KRX금현물","USD",3385228920,3364685050,18936096719,0.178771209834567,0.178166834323804,18885024605,0,18885024605,3364685050,20543870,14676922.1317156,0,5866947.86828439,0.00436204931921202,0.00173611111111116
2026-02-24,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1990793000,1994804000,18936096719,0.105132173200324,0.105628880116569,18885024605,0,18885024605,1994804000,-4011000,-4011000,0,0,-0.00201072386058981,0.00173611111111116
2026-02-24,"KR7367380003","ACE 미국나스닥100","USD",1284257700,1282606680,18936096719,0.0678206136701556,0.0679166009484794,18885024605,0,18885024605,1282606680,1651020,-574729.91334495,0,2225749.91334495,-0.000448095212902677,0.00173611111111116
2026-02-24,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1273691437,1273179312,18936096719,0.0672626178404555,0.0674174028697274,18885024605,0,18885024605,1273179312,512125,-1695312.49913351,2225706,2207437.49913351,-0.00133155831480669,0.00173611111111116
2026-02-24,"KR7105190003","ACE 200","KRW",998814900,975076050,18936096719,0.0527466095479864,0.0516322361444972,18885024605,0,18885024605,975076050,23738850,23738850,0,0,0.0243456395016573,0.00173611111111116
2026-02-24,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",760514850,738980640,18936096719,0.0401621760432243,0.0391305097799209,18885024605,0,18885024605,738980640,21534210,20216160,1242444,1318050.00000004,0.0273568195237157,0.00173611111111116
2026-02-24,"KR9999990000","예금","KRW",24658331,24656935,18936096719,0.0013021865786764,0.00130563425336877,18885024605,0,18885024605,25685479,1396,1396,0,0,5.66169315042604e-05,0.00173611111111116
2026-02-24,"KR9G22480029","미래에셋증권(콜론)","KRW",11920839,11920000,18936096719,0.000629529896097274,0.000631187951793511,18885024605,0,18885024605,0,839,839,0,0,7.03859060402685e-05,0.00173611111111116
2026-02-24,"KR9G22480002","삼성증권(콜론)","KRW",9950695,9950000,18936096719,0.000525488179938146,0.00052687249331757,18885024605,0,18885024605,0,695,695,0,0,6.98492462311558e-05,0.00173611111111116
2026-02-24,"USMUSD022001","USD DEPOSIT","USD",2740259,2735510,18936096719,0.000144710868383477,0.000144850751175391,18885024605,0,18885024605,2735510,4749,-0.14904679389565,4749,4749.1490467939,-5.44859253270857e-08,0.00173611111111116
2026-02-25,"KR7365780006","ACE 국고채10년","KRW",4688119410,4668145515,18910149302,0.247915515373756,0.246521000830974,18936096719,0,18936096719,4668145515,19973895,19973895,0,0,0.00427876443350331,-0.00908145580589248
2026-02-25,"KR70127P0003","ACE 미국대형성장주액티브","USD",4521091725,4530614825,18910149302,0.23908281488406,0.239258115979842,18936096719,0,18936096719,4530614825,-9523100,31911279.1783263,0,-41434379.1783263,0.00704347652822723,-0.00908145580589248
2026-02-25,"KR7411060007","ACE KRX금현물","USD",3355164720,3385228920,18910149302,0.177426664719413,0.178771209834567,18936096719,0,18936096719,3385228920,-30064200,684826.047292341,0,-30749026.0472923,0.000202298297538039,-0.00908145580589248
2026-02-25,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1995568000,1990793000,18910149302,0.105528939413976,0.105132173200324,18936096719,0,18936096719,1990793000,4775000,4775000,0,0,0.00239854168665451,-0.00908145580589248
2026-02-25,"KR7367380003","ACE 미국나스닥100","USD",1283785980,1284257700,18910149302,0.0678887278729324,0.0678206136701556,18936096719,0,18936096719,1284257700,-471720,11293773.4503987,0,-11765493.4503987,0.0087940087494891,-0.00908145580589248
2026-02-25,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1260441632,1273691437,18910149302,0.0666542401051636,0.0672626178404555,18936096719,0,18936096719,1273691437,-13249805,-1698255.13348267,-11532525,-11551549.8665173,-0.00133333324237672,-0.00908145580589248
2026-02-25,"KR7105190003","ACE 200","KRW",1018875900,998814900,18910149302,0.0538798442956894,0.0527466095479864,18936096719,0,18936096719,998814900,20061000,20061000,0,0,0.0200848024994421,-0.00908145580589248
2026-02-25,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",743213671,760514850,18910149302,0.0393023692796225,0.0401621760432243,18936096719,0,18936096719,760514850,-17301179,-10489860.201833,-6510407,-6811318.79816701,-0.0137931037136657,-0.00908145580589248
2026-02-25,"KR9999990000","예금","KRW",23531198,23529865,18910149302,0.00124436870509062,0.00124259319907205,18936096719,0,18936096719,24658331,1333,1333,0,0,5.66514087522389e-05,-0.00908145580589248
2026-02-25,"KR9G22580031","미래에셋증권(콜론)","KRW",12980917,12980000,18910149302,0.000686452380290149,0.000685463334530616,18936096719,0,18936096719,0,917,917,0,0,7.06471494607088e-05,-0.00908145580589248
2026-02-25,"KR9G22580012","삼성증권(콜론)","KRW",10020703,10020000,18910149302,0.000529911363467668,0.00052914812110915,18936096719,0,18936096719,0,703,703,0,0,7.01596806387226e-05,-0.00908145580589248
2026-02-25,"USMUSD022001","USD DEPOSIT","USD",2715374,2740259,18910149302,0.000143593472300761,0.000144710868383477,18936096719,0,18936096719,2740259,-24885,0.545963341071911,-24885,-24885.5459633411,1.99237860654122e-07,-0.00908145580589248
2026-02-26,"KR7365780006","ACE 국고채10년","KRW",4718217060,4688119410,19023534530,0.248020001359863,0.247915515373756,18910149302,0,18910149302,4688119410,30097650,30097650,0,0,0.00641998365822342,-0.00251853924723666
2026-02-26,"KR70127P0003","ACE 미국대형성장주액티브","USD",4561564900,4521091725,19023534530,0.239785350761523,0.23908281488406,18910149302,0,18910149302,4521091725,40473175,51990662.4736992,0,-11517487.4736992,0.0114995814365388,-0.00251853924723666
2026-02-26,"KR7411060007","ACE KRX금현물","USD",3336124060,3355164720,19023534530,0.175368255291305,0.177426664719413,18910149302,0,18910149302,3355164720,-19040660,-10617286.023285,0,-8423373.97671502,-0.00316446043915397,-0.00251853924723666
2026-02-26,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",2003876500,1995568000,19023534530,0.10533670789936,0.105528939413976,18910149302,0,18910149302,1995568000,8308500,8308500,0,0,0.00416347626339969,-0.00251853924723666
2026-02-26,"KR7367380003","ACE 미국나스닥100","USD",1295107260,1283785980,19023534530,0.0680792130378098,0.0678887278729324,18910149302,0,18910149302,1283785980,11321280,14591294.1225979,0,-3270014.12259792,0.01136583071471,-0.00251853924723666
2026-02-26,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1259449333,1260441632,19023534530,0.0662048017950532,0.0666542401051636,18910149302,0,18910149302,1260441632,-992299,2187682.48323756,-3224763,-3179981.48323756,0.00173564759184153,-0.00251853924723666
2026-02-26,"KR7105190003","ACE 200","KRW",1064960475,1018875900,19023534530,0.0559812096600957,0.0538798442956894,18910149302,0,18910149302,1018875900,46084575,46084575,0,0,0.0452308028877707,-0.00251853924723666
2026-02-26,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",739613788,743213671,19023534530,0.0388788837759688,0.0393023692796225,18910149302,0,18910149302,743213671,-3599883,-1732433.40201987,-1789120,-1867449.59798013,-0.00233100314165224,-0.00251853924723666
2026-02-26,"KR9999990000","예금","KRW",43205265,43202818,19023534530,0.00227114813663389,0.0022846365361817,18910149302,0,18910149302,23531198,2447,2447,0,0,5.66398238189e-05,-0.00251853924723666
2026-02-26,"USMUSD022001","USD DEPOSIT","USD",3572256,3579095,19023534530,0.000187780877121787,0.000189268468632422,18910149302,0,18910149302,2715374,-6839,3.94255142413567,-6839,-6842.94255142414,0.000609255443411172,-0.00251853924723666
2026-02-26,"KR9G22680027","삼성증권(콜론)","KRW",3330234,3330000,19023534530,0.000175058635646716,0.00017609591266674,18910149302,0,18910149302,0,234,234,0,0,7.02702702702703e-05,-0.00251853924723666
2026-02-27,"KR7365780006","ACE 국고채10년","KRW",4726425510,4718217060,19050970206,0.248093690709329,0.248020001359863,19023534530,0,19023534530,4718217060,8208450,8208450,0,0,0.00173973556019485,0.00974891289100865
2026-02-27,"KR70127P0003","ACE 미국대형성장주액티브","USD",4544899475,4561564900,19050970206,0.238565250265764,0.239785350761523,19023534530,0,19023534530,4561564900,-16665425,-60545471.3308332,0,43880046.3308332,-0.013272960630426,0.00974891289100865
2026-02-27,"KR7411060007","ACE KRX금현물","USD",3360175420,3336124060,19050970206,0.176378178311451,0.175368255291305,19023534530,0,19023534530,3336124060,24051360,-8390425.32888828,0,32441785.3288883,-0.00251502197699704,0.00974891289100865
2026-02-27,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",2006168500,2003876500,19050970206,0.10530531927283,0.10533670789936,19023534530,0,19023534530,2003876500,2292000,2292000,0,0,0.00114378306247915,0.00974891289100865
2026-02-27,"KR7367380003","ACE 미국나스닥100","USD",1289682480,1295107260,19050970206,0.0676964199751791,0.0680792130378098,19023534530,0,19023534530,1295107260,-5424780,-17876392.4692646,0,12451612.4692646,-0.0138030208164106,0.00974891289100865
2026-02-27,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1270880115,1259449333,19050970206,0.0667094694526236,0.0662048017950532,19023534530,0,19023534530,1259449333,11430782,-839297.598874887,12289423,12270079.5988749,-0.00066640044730959,0.00974891289100865
2026-02-27,"KR7105190003","ACE 200","KRW",1054985700,1064960475,19050970206,0.0553770064512377,0.0559812096600957,19023534530,0,19023534530,1064960475,-9974775,-9974775,0,0,-0.00936633352519491,0.00974891289100865
2026-02-27,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",753222246,739613788,19050970206,0.0395372119034009,0.0388788837759688,19023534530,0,19023534530,739613788,13608458,6336255.99999993,6907989,7272202.00000007,0.00856697928405836,0.00974891289100865
2026-02-27,"KR9999990000","예금","KRW",40877815,40875499,19050970206,0.00214570778065286,0.00214868056908876,19023534530,0,19023534530,43205265,2316,2316,0,0,5.66598587579322e-05,0.00974891289100865
2026-02-27,"KR9G22780035","미래에셋증권(콜론)","KRW",5660401,5660000,19050970206,0.000297118778665524,0.000297526203191852,19023534530,0,19023534530,0,401,401,0,0,7.08480565371025e-05,0.00974891289100865
2026-02-27,"USMUSD022001","USD DEPOSIT","USD",3607081,3572256,19050970206,0.000189338441087057,0.000187780877121787,19023534530,0,19023534530,3572256,34825,-0.606654164410429,34825,34825.6066541644,-1.69823821227766e-07,0.00974891289100865
2026-02-28,"KR7365780006","ACE 국고채10년","KRW",4726425510,4726425510,19050845840,0.248095310292007,0.248093690709329,19050970206,0,19050970206,4726425510,0,0,0,0,0,0
2026-02-28,"KR70127P0003","ACE 미국대형성장주액티브","USD",4544899475,4544899475,19050845840,0.238566807645744,0.238565250265764,19050970206,0,19050970206,4544899475,0,0,0,0,0,0
2026-02-28,"KR7411060007","ACE KRX금현물","USD",3360175420,3360175420,19050845840,0.176379329727441,0.176378178311451,19050970206,0,19050970206,3360175420,0,0,0,0,0,0
2026-02-28,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",2006168500,2006168500,19050845840,0.105306006717442,0.10530531927283,19050970206,0,19050970206,2006168500,0,0,0,0,0,0
2026-02-28,"KR7367380003","ACE 미국나스닥100","USD",1289682480,1289682480,19050845840,0.067696861904794,0.0676964199751791,19050970206,0,19050970206,1289682480,0,0,0,0,0,0
2026-02-28,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1270880115,1270880115,19050845840,0.0667099049393179,0.0667094694526236,19050970206,0,19050970206,1270880115,0,0,0,0,0,0
2026-02-28,"KR7105190003","ACE 200","KRW",1054985700,1054985700,19050845840,0.0553773679583772,0.0553770064512377,19050970206,0,19050970206,1054985700,0,0,0,0,0,0
2026-02-28,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",753222246,753222246,19050845840,0.0395374700066336,0.0395372119034009,19050970206,0,19050970206,753222246,0,0,0,0,0,0
2026-02-28,"KR9999990000","예금","KRW",40880131,40877815,19050845840,0.00214584335747268,0.00214570778065286,19050970206,0,19050970206,40877815,2316,2316,0,0,5.66566486002248e-05,0
2026-02-28,"KR9G22780035","미래에셋증권(콜론)","KRW",5660803,5660401,19050845840,0.000297141819714604,0.000297118778665524,19050970206,0,19050970206,5660401,402,402,0,0,7.10197033743722e-05,0
2026-02-28,"USMUSD022001","USD DEPOSIT","USD",3607081,3607081,19050845840,0.000189339677109056,0.000189338441087057,19050970206,0,19050970206,3607081,0,0,0,0,0,0
2026-03-01,"KR7365780006","ACE 국고채10년","KRW",4726425510,4726425510,19050721474,0.248096929895832,0.248095310292007,19050845840,0,19050845840,4726425510,0,0,0,0,0,0
2026-03-01,"KR70127P0003","ACE 미국대형성장주액티브","USD",4544899475,4544899475,19050721474,0.238568365046058,0.238566807645744,19050845840,0,19050845840,4544899475,0,0,0,0,0,0
2026-03-01,"KR7411060007","ACE KRX금현물","USD",3360175420,3360175420,19050721474,0.176380481158464,0.176379329727441,19050845840,0,19050845840,3360175420,0,0,0,0,0,0
2026-03-01,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",2006168500,2006168500,19050721474,0.10530669417103,0.105306006717442,19050845840,0,19050845840,2006168500,0,0,0,0,0,0
2026-03-01,"KR7367380003","ACE 미국나스닥100","USD",1289682480,1289682480,19050721474,0.067697303840179,0.067696861904794,19050845840,0,19050845840,1289682480,0,0,0,0,0,0
2026-03-01,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1270880115,1270880115,19050721474,0.066710340431698,0.0667099049393179,19050845840,0,19050845840,1270880115,0,0,0,0,0,0
2026-03-01,"KR7105190003","ACE 200","KRW",1054985700,1054985700,19050721474,0.0553777294702366,0.0553773679583772,19050845840,0,19050845840,1054985700,0,0,0,0,0,0
2026-03-01,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",753222246,753222246,19050721474,0.0395377281132361,0.0395374700066336,19050845840,0,19050845840,753222246,0,0,0,0,0,0
2026-03-01,"KR9999990000","예금","KRW",40882446,40880131,19050721474,0.00214597888357118,0.00214584335747268,19050845840,0,19050845840,40880131,2315,2315,0,0,5.66289770451078e-05,0
2026-03-01,"KR9G22780035","미래에셋증권(콜론)","KRW",5661205,5660803,19050721474,0.000297164861064516,0.000297141819714604,19050845840,0,19050845840,5660803,402,402,0,0,7.10146599342885e-05,0
2026-03-01,"USMUSD022001","USD DEPOSIT","USD",3607081,3607081,19050721474,0.000189340913147193,0.000189339677109056,19050845840,0,19050845840,3607081,0,0,0,0,0,0
2026-03-02,"KR7365780006","ACE 국고채10년","KRW",4726425510,4726425510,19050597112,0.24809854946871,0.248096929895832,19050721474,0,19050721474,4726425510,0,0,0,0,0,0
2026-03-02,"KR70127P0003","ACE 미국대형성장주액티브","USD",4544899475,4544899475,19050597112,0.238569922416613,0.238568365046058,19050721474,0,19050721474,4544899475,0,0,0,0,0,0
2026-03-02,"KR7411060007","ACE KRX금현물","USD",3360175420,3360175420,19050597112,0.176381632567486,0.176380481158464,19050721474,0,19050721474,3360175420,0,0,0,0,0,0
2026-03-02,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",2006168500,2006168500,19050597112,0.105307381611483,0.10530669417103,19050721474,0,19050721474,2006168500,0,0,0,0,0,0
2026-03-02,"KR7367380003","ACE 미국나스닥100","USD",1289682480,1289682480,19050597112,0.0676977457671197,0.067697303840179,19050721474,0,19050721474,1289682480,0,0,0,0,0,0
2026-03-02,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1270880115,1270880115,19050597112,0.066710775915757,0.066710340431698,19050721474,0,19050721474,1270880115,0,0,0,0,0,0
2026-03-02,"KR7105190003","ACE 200","KRW",1054985700,1054985700,19050597112,0.0553780909751885,0.0553777294702366,19050721474,0,19050721474,1054985700,0,0,0,0,0,0
2026-03-02,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",753222246,753222246,19050597112,0.0395379862149068,0.0395377281132361,19050721474,0,19050721474,753222246,0,0,0,0,0,0
2026-03-02,"KR9999990000","예금","KRW",40884762,40882446,19050597112,0.00214611446348034,0.00214597888357118,19050721474,0,19050721474,40882446,2316,2316,0,0,5.6650230761633e-05,0
2026-03-02,"KR9G22780035","미래에셋증권(콜론)","KRW",5661607,5661205,19050597112,0.000297187902652865,0.000297164861064516,19050721474,0,19050721474,5661205,402,402,0,0,7.10096172104702e-05,0
2026-03-02,"USMUSD022001","USD DEPOSIT","USD",3607081,3607081,19050597112,0.000189342149161713,0.000189340913147193,19050721474,0,19050721474,3607081,0,0,0,0,0,0
2026-03-03,"KR7365780006","ACE 국고채10년","KRW",4677995655,4726425510,19096652503,0.244964171299923,0.24809854946871,19050597112,0,19050597112,4726425510,-48429855,-48429855,0,0,-0.0102466134074331,0.0183371535736612
2026-03-03,"KR70127P0003","ACE 미국대형성장주액티브","USD",4528234050,4544899475,19096652503,0.237121875118617,0.238569922416613,19050597112,0,19050597112,4544899475,-16665425,-98205141.8815224,0,81539716.8815224,-0.021607769857555,0.0183371535736612
2026-03-03,"KR7411060007","ACE KRX금현물","USD",3504483580,3360175420,19096652503,0.183512978489265,0.176381632567486,19050597112,0,19050597112,3360175420,144308160,81203074.0495192,0,63105085.9504808,0.0241663198790731,0.0183371535736612
2026-03-03,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1991079500,2006168500,19096652503,0.104263273350511,0.105307381611483,19050597112,0,19050597112,2006168500,-15089000,-15089000,0,0,-0.00752130242300186,0.0183371535736612
2026-03-03,"KR7367380003","ACE 미국나스닥100","USD",1303126500,1289682480,19096652503,0.0682384779109996,0.0676977457671197,19050597112,0,19050597112,1289682480,13444020,-10021323.15531,0,23465343.15531,-0.0077703801600143,0.0183371535736612
2026-03-03,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1284518618,1270880115,19096652503,0.0672640724754356,0.066710775915757,19050597112,0,19050597112,1270880115,19576208,-3660983.81993041,23255271,23237191.8199304,-0.00288066811080012,0.0183371535736612
2026-03-03,"KR7105190003","ACE 200","KRW",970005075,1054985700,19096652503,0.050794508348917,0.0553780909751885,19050597112,0,19050597112,1054985700,-84980625,-84980625,0,0,-0.0805514472850201,0.0183371535736612
2026-03-03,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",787172547,753222246,19096652503,0.0412204467184151,0.0395379862149068,19050597112,0,19050597112,753222246,33950301,19775718.6108042,13120209,14174582.3891958,0.0262548254725925,0.0183371535736612
2026-03-03,"KR9999990000","예금","KRW",33048243,33095369,19096652503,0.00173057780649296,0.00173723525858164,19050597112,0,19050597112,40884762,1874,1874,0,0,5.66242364603942e-05,0.0183371535736612
2026-03-03,"KR9G30380004","삼성증권(콜론)","KRW",10850758,10850000,19096652503,0.000568202097110758,0.000569535953976244,19050597112,0,19050597112,0,758,758,0,0,6.98617511520737e-05,0.0183371535736612
2026-03-03,"USMUSD022001","USD DEPOSIT","USD",3674926,3608781,19096652503,0.000192438229654265,0.000189431385209801,19050597112,0,19050597112,3607081,66145,1.93759034531831,66145,66143.0624096547,-8.10116163629804e-06,0.0183371535736612
2026-03-03,"KR9G30380024","키움증권(콜론)","KRW",2650187,2650000,19096652503,0.000138777568455187,0.000139103251431986,19050597112,0,19050597112,0,187,187,0,0,7.05660377358491e-05,0.0183371535736612
2026-03-04,"KR7365780006","ACE 국고채10년","KRW",4662399600,4677995655,18859425366,0.24721853977616,0.244964171299923,19096652503,0,19096652503,4677995655,-15596055,-15596055,0,0,-0.00333391823126864,0.00688902530523161
2026-03-04,"KR70127P0003","ACE 미국대형성장주액티브","USD",4556803350,4528234050,18859425366,0.241619416369656,0.237121875118617,19096652503,0,19096652503,4528234050,28569300,-2607853.39046219,0,31177153.3904622,-0.000575909584546008,0.00688902530523161
2026-03-04,"KR7411060007","ACE KRX금현물","USD",3403768510,3504483580,18859425366,0.180481029720892,0.183512978489265,19096652503,0,19096652503,3504483580,-100715070,-124003284.300908,0,23288214.3009079,-0.0353841818545224,0.00688902530523161
